site,shape,run,owned,section,triage,near_tr,target,sample
08034BB0,table,315,claimed,dialogue,,,08092884,な…·…·…·仲魔が！！　
08034BB4,table,315,claimed,dialogue,,,08092884,な…·…·…·仲魔が！！　
08034BB8,table,315,claimed,dialogue,,,080928A0,□ノ/ナカマガ！！
08034BBC,table,315,claimed,dialogue,,,080928B4,他に　/
08034BC0,table,315,claimed,dialogue,,,080928B4,他に　/
08034BC4,table,315,claimed,dialogue,,,080928B4,他に　/
08034BC8,table,315,claimed,dialogue,,,080928BE,他ニ　/
08034BCC,table,315,claimed,dialogue,,,080928C8,もう　/
08034BD0,table,315,claimed,dialogue,,,080928C8,もう　/
08034BD4,table,315,claimed,dialogue,,,080928C8,もう　/
08034BD8,table,315,claimed,dialogue,,,080928D2,モウ　/
08034BDC,table,315,claimed,dialogue,,,080928DC,すまんが　/
08034BE0,table,315,claimed,dialogue,,,080928EA,悪りィが　/
08034BE4,table,315,claimed,dialogue,,,080928F8,悪いケド　/
08034BE8,table,315,claimed,dialogue,,,08092906,アイニク　/
08034BEC,table,315,claimed,dialogue,,,08092914,ならば　/
08034BF0,table,315,claimed,dialogue,,,08092914,ならば　/
08034BF4,table,315,claimed,dialogue,,,08092920,だったら　/
08034BF8,table,315,claimed,dialogue,,,0809292E,ソレナラ　/
08034BFC,table,315,claimed,dialogue,,,0809293C,代わりに　/
08034C00,table,315,claimed,dialogue,,,0809293C,代わりに　/
08034C04,table,315,claimed,dialogue,,,0809293C,代わりに　/
08034C08,table,315,claimed,dialogue,,,0809294A,代ワリニ　/
08034C0C,table,315,claimed,dialogue,,,08092958,では　さらに　/
08034C10,table,315,claimed,dialogue,,,08092958,では　さらに　/
08034C14,table,315,claimed,dialogue,,,08092958,では　さらに　/
08034C18,table,315,claimed,dialogue,,,0809296A,コンドハ　/
08034C1C,table,315,claimed,dialogue,,,08092978,うーーん！　ええぞ　ええぞぉ！
08034C20,table,315,claimed,dialogue,,,08092998,グオォー　俺の心を狂わすぜえ！
08034C24,table,315,claimed,dialogue,,,080929B8,ヒュウひゅう　イカスぜー！
08034C28,table,315,claimed,dialogue,,,080929D4,ぷろニ　ナレルゾ！
08034C2C,table,315,claimed,dialogue,,,080929E8,やめてくれー　言う事聞くでよー
08034C30,table,315,claimed,dialogue,,,08092A08,げえええ！　ヤメロー！/話し聞いてやるぅ！
08034C34,table,315,claimed,dialogue,,,08092A34,やめれーー！！/は　話せば………/話せばわかるってェー！
08034C38,table,315,claimed,dialogue,,,08092A6E,□は/情けない声を上げた/もう参ったようだ
08034C3C,table,315,claimed,dialogue,,,08092A9A,ワシのような　強い味方が/欲しいんか？
08034C40,table,315,claimed,dialogue,,,08092AC2,要は　俺サマの力を/頼りに来たんだろ？
08034C44,table,315,claimed,dialogue,,,08092AEA,オイラが　いれば/大ブネもしずむ　イズンティッ？
08034C48,table,315,claimed,dialogue,,,08092B1C,我ガ　力ヲ　得タイカ？
08034C4C,table,315,claimed,dialogue,,,08092B34,命がおしいなら
08034C50,table,315,claimed,dialogue,,,08092B34,命がおしいなら
08034C54,table,315,claimed,dialogue,,,08092B44,そんなに言うなら
08034C58,table,315,claimed,dialogue,,,08092B56,命ノ　カワリニ
08034C5C,table,315,claimed,dialogue,,,08092B66,ドゲザしろお！
08034C60,table,315,claimed,dialogue,,,08092B76,ひざまずけー！
08034C64,table,315,claimed,dialogue,,,08092B86,ひーざーまーずーけー！
08034C68,table,315,claimed,dialogue,,,08092B9E,我ヲ　アガメヨ！！
08034C6C,table,315,claimed,dialogue,,,08092BB2,ところで………
08034C70,table,315,claimed,dialogue,,,08092BB2,ところで………
08034C74,table,315,claimed,dialogue,,,08092BB2,ところで………
08034C78,table,315,claimed,dialogue,,,08092BC2,トコロデ………
08034C7C,table,315,claimed,dialogue,,,08092BD2,お前を　狩りたて/気ばらししようか！
08034C80,table,315,claimed,dialogue,,,08092BF8,お前を切り裂き　ハラワタ/つかみ出してやる！/楽しーぜー！
08034C84,table,315,claimed,dialogue,,,08092C34,しょうがねえ/アンタ　バラして　遊ぼーっと！
08034C88,table,315,claimed,dialogue,,,08092C62,オマエヲ　狩ル！
08034C8C,table,315,claimed,dialogue,,,08092C74,ワシは/□□だ/よおく　覚えとけ！
08034C90,table,315,claimed,dialogue,,,08092C98,いいか！　オレは/□□だ/忘れんじゃねえぜ！
08034C94,table,315,claimed,dialogue,,,08092CC6,オイラは/□□だー！/忘れんなよ！
08034C9C,table,27,claimed,dialogue,,,08092D00,よかったのぅ！　何か礼がしたい··さて　どれが望みだ？
08034CA0,table,27,claimed,dialogue,,,08092D38,分った！！　望みを聞く！/だから　もう止めてくれ！··さ　どれがイイんだ
08034CA4,table,27,claimed,dialogue,,,08092D84,オイラ　ファンになっちゃうぜ！··何でも　望み聞いちゃるぅ！
08034CA8,table,27,claimed,dialogue,,,08092DC2,我ガ心ニ　フレタナ…·…·…···望ミヲ　言ウガイイ
08034CAC,table,27,claimed,dialogue,,,08092DF8,本当は　みにくい悪魔だと/思ってるんだろ！
08034CB0,table,27,claimed,dialogue,,,08092DF8,本当は　みにくい悪魔だと/思ってるんだろ！
08034CB4,table,27,claimed,dialogue,,,08092E24,どーせ　オイラは/ケチな下級悪魔さ！
08034CB8,table,27,claimed,dialogue,,,08092E4A,□　ミニクイ……/ソウダロ？
08034CBC,table,27,claimed,dialogue,,,08092E68,いい　食いっぷりだな
08034CC0,table,27,claimed,dialogue,,,08092E68,いい　食いっぷりだな
08034CC4,table,27,claimed,dialogue,,,08092E68,いい　食いっぷりだな
08034CC8,table,27,claimed,dialogue,,,08092E68,いい　食いっぷりだな
08034CCC,table,27,claimed,dialogue,,,08092E68,いい　食いっぷりだな
08034CD0,table,27,claimed,dialogue,,,08092E68,いい　食いっぷりだな
08034CD4,table,27,claimed,dialogue,,,08092E7E,すげえ！/いぶくろ　ブラックホール？
08034CD8,table,27,claimed,dialogue,,,08092EA4,太ルゾ………
08034CDC,table,27,claimed,dialogue,,,08092EB2,見かけ倒しだのお
08034CE0,table,27,claimed,dialogue,,,08092EC4,大したコトねーなあ
08034CE4,table,27,claimed,dialogue,,,08092EC4,大したコトねーなあ
08034CE8,table,27,claimed,dialogue,,,08092ED8,鼻で笑っている
08034CEC,table,27,claimed,dialogue,,,08092EE8,やるのお
08034CF0,table,27,claimed,dialogue,,,08092EF2,ヤルじゃねーか！
08034CF4,table,27,claimed,dialogue,,,08092F04,すげー！
08034CF8,table,27,claimed,dialogue,,,08092F0E,□も/コーフンしてきた
08034CFC,table,27,claimed,dialogue,,,08092F26,ワシが　怖いのか？
08034D00,table,27,claimed,dialogue,,,08092F3A,俺様が　怖いか？
08034D04,table,27,claimed,dialogue,,,08092F4C,こぉんなに　プリチーなのにィ··オイラが　怖いのかぁ？
08034D0C,table,179,claimed,dialogue,,,08092F92,これを　砕いてみろ
08034D10,table,179,claimed,dialogue,,,08092FA6,こいつは　ちと　かたいぜ
08034D14,table,179,claimed,dialogue,,,08092FC0,アンタの頭と/どっちがかたいかなあ？
08034D18,table,179,claimed,dialogue,,,08092FE6,コレ　砕イテミロ！
08034D1C,table,179,claimed,dialogue,,,08092FFA,フゥ………これで　ひと安心
08034D20,table,179,claimed,dialogue,,,08092FFA,フゥ………これで　ひと安心
08034D24,table,179,claimed,dialogue,,,08093016,よかった
08034D28,table,179,claimed,dialogue,,,08093020,フウ………/□は/　ため息をついた
08034D2C,table,179,claimed,dialogue,,,08093044,ヴァジュラ石が/砕けるわけないわ！/
08034D30,table,179,claimed,dialogue,,,0809306A,ダイアモンドが/砕けるワケないだろ！
08034D34,table,179,claimed,dialogue,,,0809306A,ダイアモンドが/砕けるワケないだろ！
08034D38,table,179,claimed,dialogue,,,08093090,馬鹿メ………
08034D3C,table,179,claimed,dialogue,,,0809309E,ほう　無視するとは/いい度胸だ！
08034D40,table,179,claimed,dialogue,,,0809309E,ほう　無視するとは/いい度胸だ！
08034D44,table,179,claimed,dialogue,,,080930C0,オイラを　シカトかい？/ナイス度胸　してやがるぜー！
08034D48,table,179,claimed,dialogue,,,080930F6,ムシスルノカ！
08034D4C,table,179,claimed,dialogue,,,08093106,よかよか　
08034D50,table,179,claimed,dialogue,,,08093112,かの　名を言うも　はばかれる/いと強き魔王に　栄光あれ！！
08034D54,table,179,claimed,dialogue,,,0809314E,ヒーホー！　
08034D58,table,179,claimed,dialogue,,,0809315C,□は/喜んでいる
08034D5C,table,179,claimed,dialogue,,,0809316E,フンガー！　
08034D60,table,179,claimed,dialogue,,,0809317C,かわいくねェなー！　
08034D64,table,179,claimed,dialogue,,,08093192,キーホー！　
08034D68,table,179,claimed,dialogue,,,080931A0,□は/低くうなっている　
08034D6C,table,179,claimed,dialogue,,,080931BA,そりゃそうだ/だが　お前と居たら/面白くなるかも知れんな
08034D70,table,179,claimed,dialogue,,,080931BA,そりゃそうだ/だが　お前と居たら/面白くなるかも知れんな
08034D74,table,179,claimed,dialogue,,,080931F4,でも　アンタと一緒なら/オモロクなりそー！
08034D78,table,179,claimed,dialogue,,,08093220,□は　しぶしぶ/·の後に従った
08034D7C,table,179,claimed,dialogue,,,08093240,ワシに　何か用か？
08034D80,table,179,claimed,dialogue,,,08093254,人間ごときが　何か用か！
08034D84,table,179,claimed,dialogue,,,0809326E,人間サマが　オイラに用かよ？
08034D88,table,179,claimed,dialogue,,,0809328C,……何ノ　ヨウダ？
08034D8C,table,179,claimed,dialogue,,,080932A0,地上じゃあ/ワシらはどうせ　長くない…·…·…··/·悲しい□さ
08034D90,table,179,claimed,dialogue,,,080932E2,人間には　メシアン支配の··ウラが　分かんねェのさ！
08034D94,table,179,claimed,dialogue,,,08093318,世の中しけてんぜー··オイラ　グレちゃう
08034D98,table,179,claimed,dialogue,,,08093342,ドコイッテモ/□ハ　オワレル
08034D9C,table,179,claimed,dialogue,,,08093360,すべては　運命のまま………
08034DA0,table,179,claimed,dialogue,,,0809337C,天使どもの　インボーだぜ/これは！
08034DA4,table,179,claimed,dialogue,,,080933A0,テンプルナイトって/ヤな奴でさー
08034DA8,table,179,claimed,dialogue,,,080933C2,我ラガ強イ上/自由ヲ求メルカラダ
08034DAC,table,179,claimed,dialogue,,,080933E4,そうだ/逆らう気など　起こすなよ！
08034DB0,table,179,claimed,dialogue,,,08093408,人間は俺たちに仕える奴隷だ！
08034DB4,table,179,claimed,dialogue,,,08093426,かわいいなー　お前たちは/オイラのペットさ！
08034DB8,table,179,claimed,dialogue,,,08093454,カチクメ………
08034DBC,table,179,claimed,dialogue,,,08093464,非道いぞ！
08034DC0,table,179,claimed,dialogue,,,08093470,返せ！！
08034DC4,table,179,claimed,dialogue,,,0809347A,返してちゃぶだい！
08034DC8,table,179,claimed,dialogue,,,0809348E,カエセー！
08034DCC,table,179,claimed,dialogue,,,0809349A,もっと　やれ/もっとじゃあ
08034DD0,table,179,claimed,dialogue,,,080934B6,まだ　SHOWは/始ったばかりだぜ？
08034DD4,table,179,claimed,dialogue,,,080934DC,アンコールぅ！
08034DD8,table,179,claimed,dialogue,,,080934EC,□は/じっと耳を傾けている··モット！　モット！
08034DDC,table,179,claimed,dialogue,,,0809351E,お前　ワシを殺しに来たのか
08034DE0,table,179,claimed,dialogue,,,0809353A,貴様！　/
08034DE4,table,179,claimed,dialogue,,,08093546,メシアンの手先だな！
08034DE8,table,179,claimed,dialogue,,,0809355C,メシアノ　マワシモノメ！
08034DEC,table,179,claimed,dialogue,,,08093576,イヤなヤツだ！
08034DF0,table,179,claimed,dialogue,,,08093586,ヤな世の中に　ヤなヤロー……/ったく　不幸だぜ！
08034DF4,table,179,claimed,dialogue,,,080935B8,オイラ　不幸だぜ！
08034DF8,table,179,claimed,dialogue,,,080935CC,□ハ/フコウダ………
08034DFC,table,179,claimed,dialogue,,,080935E2,むさくるしいヤツだ！
08034E00,table,179,claimed,dialogue,,,080935F8,ひんそうなツラ　してやがるぜ！
08034E04,table,179,claimed,dialogue,,,08093618,むさい！　くさい！
08034E08,table,179,claimed,dialogue,,,0809362C,ムサクルシイ　ヤツダ……
08034E0C,table,179,claimed,dialogue,,,08093646,ワシゃあ　腹立っとるんだ！/分かるか？
08034E10,table,179,claimed,dialogue,,,0809366E,ムカついてんのが　分かるか？
08034E14,table,179,claimed,dialogue,,,0809368C,イライラー！/ムカムカー！　わっかるぅ？
08034E18,table,179,claimed,dialogue,,,080936B6,□ハ　頭イタイ/ナゼダカ　ワカルカ？
08034E1C,table,179,claimed,dialogue,,,080936DC,分からせてくれるわ！
08034E20,table,179,claimed,dialogue,,,080936DC,分からせてくれるわ！
08034E24,table,179,claimed,dialogue,,,080936F2,分からせてやらあ！
08034E28,table,179,claimed,dialogue,,,08093706,グアアアッ！
08034E2C,table,179,claimed,dialogue,,,08093714,ワシに　構わんでくれい
08034E30,table,179,claimed,dialogue,,,0809372C,構うんじゃねーよ！
08034E34,table,179,claimed,dialogue,,,08093740,ほっといてくれー！
08034E38,table,179,claimed,dialogue,,,08093754,カマウナ
08034E3C,table,179,claimed,dialogue,,,0809375E,ワシはいつも孤独だ/
08034E40,table,179,claimed,dialogue,,,08093774,ああ　俺は孤独だ
08034E44,table,179,claimed,dialogue,,,08093786,オイラ　さびしーんだ/
08034E48,table,179,claimed,dialogue,,,0809379E,□は/さびしそうにしている
08034E4C,table,179,claimed,dialogue,,,080937BA,ジーン………
08034E50,table,179,claimed,dialogue,,,080937C8,俺はモーレツに感動してる……
08034E54,table,179,claimed,dialogue,,,080937E6,うる　うる　うるる………/
08034E58,table,179,claimed,dialogue,,,08093802,□は/感動している
08034E5C,table,179,claimed,dialogue,,,08093816,うおおおおー！/ヘー·ター·クー·ソー！！
08034E60,table,179,claimed,dialogue,,,08093842,ひでぇ歌だぜ　泣けてくるよ
08034E64,table,179,claimed,dialogue,,,0809385E,人殺しー！　いや□殺しー！/やめりー
08034E68,table,179,claimed,dialogue,,,08093884,□は/耳をふせている
08034E6C,table,179,claimed,dialogue,,,0809389A,な…何をするか！
08034E70,table,179,claimed,dialogue,,,0809389A,な…何をするか！
08034E74,table,179,claimed,dialogue,,,080938AC,ああ！　やめれー！
08034E78,table,179,claimed,dialogue,,,080938C0,？　クワ！
08034E7C,table,179,claimed,dialogue,,,080938CC,ちがうか？
08034E80,table,179,claimed,dialogue,,,080938CC,ちがうか？
08034E84,table,179,claimed,dialogue,,,080938CC,ちがうか？
08034E88,table,179,claimed,dialogue,,,080938D8,チガウカ？
08034E8C,table,179,claimed,dialogue,,,080938E4,そうなのか/誠意を　見せてくれ
08034E90,table,179,claimed,dialogue,,,080938E4,そうなのか/誠意を　見せてくれ
08034E94,table,179,claimed,dialogue,,,08093904,そうか/分かるように　して欲しーなー
08034E98,table,179,claimed,dialogue,,,0809392A,ホントカ/証シヲ　示セ………
08034E9C,table,179,claimed,dialogue,,,08093948,こっちが行ってやろう
08034EA0,table,179,claimed,dialogue,,,08093948,こっちが行ってやろう
08034EA4,table,179,claimed,dialogue,,,0809395E,オイラ　そっち行くよん
